t,FP1-F7,F7-T7,T7-P7,P7-O1
2998.8203125,29.5,24.0,38.1,2.1
2998.82421875,29.5,23.6,36.5,0.2
2998.828125,33.0,8.0,38.5,-0.6
2998.83203125,35.4,-4.1,34.6,-1.4
2998.8359375,13.1,-5.3,39.3,-1.4
2998.83984375,-8.0,2.9,36.1,-1.4
2998.84375,-26.4,15.8,28.7,-1.0
2998.84765625,-28.7,6.8,27.2,1.4
2998.8515625,-31.5,-1.0,20.1,5.7
2998.85546875,-29.9,-4.1,15.8,0.2
2998.859375,-29.1,-6.4,11.1,-4.9
2998.86328125,-26.0,-12.7,3.3,-5.7
2998.8671875,-17.8,-15.8,-2.9,-10.7
2998.87109375,-4.5,-26.8,-8.8,-11.5
2998.875,-17.4,-22.5,-10.4,-8.0
2998.87890625,-27.5,-12.7,-12.3,-9.6
2998.8828125,-28.7,-12.7,-14.7,-10.4
2998.88671875,-45.9,-0.2,-19.7,-8.4
2998.890625,-38.9,-5.7,-18.9,-8.4
2998.89453125,-18.6,-17.0,-20.9,-10.0
2998.8984375,-35.8,-0.2,-18.9,-9.2
2998.90234375,-28.7,-6.1,-14.3,-4.9
2998.90625,-18.6,-4.1,-16.2,-3.7
2998.91015625,-33.8,-1.8,-16.2,-3.3
2998.9140625,-32.2,-6.4,-16.2,4.1
2998.91796875,-28.3,-4.5,-11.5,-2.5
2998.921875,-17.8,-9.2,-4.5,-11.9
2998.92578125,-7.6,-8.4,-2.1,-11.5
2998.9296875,1.8,-5.7,-0.6,-10.7
2998.93359375,25.6,-20.1,1.0,-11.5
2998.9375,17.8,-8.8,2.1,-8.0
2998.94140625,6.8,11.9,-1.0,-10.4
2998.9453125,17.0,12.3,-4.9,-17.4
2998.94921875,20.5,12.7,-12.3,-19.3
2998.953125,23.6,17.8,-25.2,-22.1
2998.95703125,33.4,-1.4,-24.0,-28.7
2998.9609375,30.7,-2.9,-22.1,-33.0
2998.96484375,26.0,4.9,-26.8,-29.9
2998.96875,24.4,4.5,-28.7,-28.7
2998.97265625,20.9,9.2,-33.4,-27.2
2998.9765625,5.3,19.3,-38.5,-16.2
2998.98046875,1.8,7.2,-35.0,-14.7
2998.984375,10.7,-4.1,-31.8,-15.8
2998.98828125,13.9,-6.4,-35.4,-8.0
2998.9921875,6.4,-2.5,-36.5,-5.3
2998.99609375,13.9,-10.7,-39.7,-1.8
2999.0,-11.1,14.7,-40.0,4.5
2999.00390625,-18.2,5.3,-24.0,10.4
2999.0078125,-4.9,-19.7,-18.9,15.0
2999.01171875,-10.4,-22.9,-18.2,18.9
2999.015625,-15.8,-28.3,-16.2,23.2
2999.01953125,-17.4,-31.5,-20.5,20.5
2999.0234375,-20.5,-17.4,-21.7,13.1
2999.02734375,-13.5,-15.4,-14.7,8.8
2999.03125,3.7,-17.0,-14.7,9.2
2999.03515625,15.0,-27.5,-5.7,8.0
2999.0390625,7.2,-25.6,-4.5,11.5
2999.04296875,6.1,-20.5,-4.9,7.2
2999.046875,11.1,-22.1,-6.8,-0.6
2999.05078125,22.1,-25.6,-11.9,-4.1
2999.0546875,25.6,-14.3,-13.1,-5.3
2999.05859375,26.4,-10.7,-10.4,-3.7
2999.0625,-15.0,10.4,-3.7,-0.6
2999.06640625,-34.2,31.8,3.7,-0.6
2999.0703125,-29.1,29.9,12.3,-3.3
2999.07421875,-29.5,26.4,18.6,-4.9
2999.078125,-11.1,25.6,24.8,-5.3
2999.08203125,9.2,21.3,27.5,-4.1
2999.0859375,11.1,27.9,29.1,-2.1
2999.08984375,13.5,44.7,25.6,0.6
2999.09375,22.5,53.3,21.7,4.9
2999.09765625,36.1,44.0,15.8,10.7
2999.1015625,47.9,38.1,9.2,20.5
2999.10546875,57.6,29.9,12.7,17.8
2999.109375,68.2,31.5,9.6,14.3
2999.11328125,61.9,44.0,7.6,15.4
2999.1171875,65.8,46.3,10.4,10.4
2999.12109375,82.6,40.4,8.4,7.2
2999.125,79.9,40.4,6.8,6.4
2999.12890625,82.2,33.4,4.5,2.5
2999.1328125,100.2,15.8,2.1,0.2
2999.13671875,67.8,43.2,-0.2,2.1
2999.140625,53.7,53.3,0.2,2.1
2999.14453125,51.8,59.2,4.5,-0.2
2999.1484375,48.6,69.7,8.0,1.4
2999.15234375,56.5,65.1,7.2,6.8
2999.15625,66.6,56.5,10.0,10.0
2999.16015625,69.7,58.4,6.8,12.3
2999.1640625,69.7,64.7,-6.1,20.9
2999.16796875,79.1,63.5,-10.4,15.4
2999.171875,88.5,69.4,-15.0,4.5
2999.17578125,97.9,78.3,-29.9,4.1
2999.1796875,103.3,53.7,-22.1,1.0
2999.18359375,101.4,54.9,-21.7,-2.1
2999.1875,115.5,43.2,-22.5,-1.4
2999.19140625,116.2,29.9,-19.7,-2.9
2999.1953125,130.3,27.9,-23.2,-7.2
2999.19921875,138.5,26.0,-26.4,-8.4
2999.203125,132.3,27.2,-22.9,-8.0
2999.20703125,138.5,20.5,-22.1,-13.5
2999.2109375,112.3,47.1,-18.2,-19.3
2999.21484375,101.4,44.0,-8.8,-16.2
2999.21875,97.5,47.5,-10.4,-16.2
2999.22265625,86.9,50.6,-7.2,-17.8
2999.2265625,72.5,49.8,-2.5,-11.5
2999.23046875,70.9,46.3,-0.6,-17.0
2999.234375,71.7,48.6,2.1,-22.5
2999.23828125,70.5,52.9,5.7,-20.9
2999.2421875,71.7,56.5,7.6,-20.5
2999.24609375,78.3,58.8,8.8,-17.8
2999.25,86.5,58.8,15.0,-13.9
2999.25390625,88.9,64.7,19.3,-8.8
2999.2578125,92.4,72.9,26.8,-4.5
2999.26171875,90.5,81.9,33.4,0.6
2999.265625,86.2,90.8,36.9,6.4
2999.26953125,95.9,79.9,41.6,10.4
2999.2734375,99.0,74.4,40.8,7.2
2999.27734375,99.8,70.1,33.0,7.2
2999.28125,108.0,52.9,21.3,11.5
2999.28515625,105.7,38.1,12.7,13.1
2999.2890625,85.4,36.9,4.1,16.6
2999.29296875,97.5,7.2,4.5,14.3
2999.296875,67.8,22.5,6.1,6.1
2999.30078125,53.3,33.8,-1.8,0.2
2999.3046875,58.8,21.7,-9.2,0.2
2999.30859375,43.2,20.9,-20.5,2.1
2999.3125,22.1,27.5,-35.0,5.3
2999.31640625,7.2,0.6,-31.8,8.8
2999.3203125,-6.4,1.4,-42.0,6.4
2999.32421875,-25.6,0.2,-47.9,2.9
2999.328125,-29.5,-8.4,-52.9,0.6
2999.33203125,-26.4,-13.5,-58.8,0.6
2999.3359375,-28.3,-14.3,-61.1,-0.2
2999.33984375,-29.9,-21.7,-60.4,0.6
2999.34375,-34.6,-26.0,-59.2,0.2
2999.34765625,-43.6,-22.1,-60.0,2.1
2999.3515625,-46.3,-27.9,-56.5,10.0
2999.35546875,-42.8,-22.1,-47.5,6.1
2999.359375,-18.2,-24.0,-37.3,4.1
2999.36328125,-4.1,-12.3,-29.9,7.2
2999.3671875,24.8,-13.9,-18.9,5.7
2999.37109375,33.0,-2.9,-8.4,6.8
2999.375,15.8,35.0,-1.4,10.0
2999.37890625,31.1,33.4,12.7,10.0
2999.3828125,49.8,29.1,25.6,6.1
2999.38671875,48.6,41.6,35.4,6.1
2999.390625,46.3,52.6,46.3,2.5
2999.39453125,45.9,58.4,51.8,-4.9
2999.3984375,45.1,67.8,49.8,-8.8
2999.40234375,51.4,64.7,48.6,-9.6
2999.40625,58.4,54.9,47.5,-12.7
2999.41015625,62.3,45.1,45.9,-15.4
2999.4140625,42.8,53.7,45.1,-9.2
2999.41796875,25.6,57.6,49.0,-14.3
2999.421875,26.4,53.3,45.5,-22.5
2999.42578125,26.4,44.3,37.3,-20.9
2999.4296875,23.6,30.7,29.9,-21.7
2999.43359375,29.9,17.4,18.2,-25.2
2999.4375,29.1,1.8,14.3,-22.9
2999.44140625,22.1,-10.7,16.6,-25.6
2999.4453125,13.9,-8.4,18.9,-31.8
2999.44921875,6.8,-8.0,21.3,-34.2
2999.453125,4.9,-13.5,20.5,-36.1
2999.45703125,6.4,-17.0,15.4,-43.2
2999.4609375,13.5,-20.5,8.0,-47.1
2999.46484375,7.2,-37.3,-0.2,-41.6
2999.46875,4.5,-42.8,-5.7,-37.7
2999.47265625,-31.5,-17.8,-8.8,-32.6
2999.4765625,-47.1,-16.6,-11.1,-24.0
2999.48046875,-45.1,-18.6,-13.9,-27.2
2999.484375,-35.4,-21.3,-18.2,-35.8
2999.48828125,-18.9,-36.5,-29.1,-36.9
2999.4921875,-15.8,-49.0,-35.8,-37.7
2999.49609375,-22.9,-52.9,-42.0,-35.8
2999.5,-29.5,-58.4,-42.8,-33.0
2999.50390625,-36.1,-63.5,-38.5,-29.1
2999.5078125,-43.2,-65.1,-31.1,-26.4
2999.51171875,-47.9,-60.0,-22.5,-22.1
2999.515625,-56.8,-52.2,-14.7,-10.7
2999.51953125,-57.6,-48.3,-6.1,-5.7
2999.5234375,-61.5,-29.1,2.1,-8.0
2999.52734375,-71.7,-7.2,8.8,-6.4
2999.53125,-61.5,-14.7,18.6,-0.2
2999.53515625,-57.6,-6.1,26.0,2.1
2999.5390625,-59.6,-2.9,33.4,10.7
2999.54296875,-42.8,-10.0,38.1,10.4
2999.546875,-56.8,15.8,42.8,2.5
2999.55078125,-62.3,31.8,44.7,-2.1
2999.5546875,-59.2,31.1,45.1,-2.9
2999.55859375,-61.1,33.0,42.4,0.2
2999.5625,-57.6,29.9,40.0,2.9
2999.56640625,-43.6,16.2,37.3,6.8
2999.5703125,-44.3,13.1,38.5,5.7
2999.57421875,-55.3,18.9,38.5,4.9
2999.578125,-61.5,18.9,36.5,3.7
2999.58203125,-68.2,18.2,33.4,3.3
2999.5859375,-65.1,16.2,29.9,2.5
2999.58984375,-52.2,6.1,26.4,3.3
2999.59375,-47.9,0.2,25.2,6.4
2999.59765625,-47.5,-2.5,25.6,8.4
2999.6015625,-42.4,-10.4,23.6,16.2
2999.60546875,-57.6,5.7,23.2,11.9
2999.609375,-66.2,16.6,21.3,3.3
2999.61328125,-59.2,15.0,14.3,3.7
2999.6171875,-47.1,6.8,8.8,0.2
2999.62109375,-42.0,-4.1,2.1,-3.3
2999.625,-40.0,-15.8,-2.5,-3.3
2999.62890625,-38.9,-22.1,-8.0,-7.2
2999.6328125,-59.6,-21.7,-10.4,-12.7
2999.63671875,-60.4,-26.8,-15.8,-14.3
2999.640625,-61.1,-27.5,-22.5,-15.0
2999.64453125,-64.7,-26.4,-24.8,-21.3
2999.6484375,-64.7,-26.8,-30.7,-22.5
2999.65234375,-65.8,-27.2,-36.1,-18.6
2999.65625,-70.9,-23.6,-38.5,-17.0
2999.66015625,-78.3,-18.9,-40.0,-13.1
2999.6640625,-80.3,-18.6,-44.3,-3.3
2999.66796875,-77.9,-12.7,-36.5,-10.4
2999.671875,-71.7,-7.6,-29.5,-19.3
2999.67578125,-60.4,-7.6,-30.3,-18.6
2999.6796875,-64.7,1.8,-26.8,-18.9
2999.68359375,-66.6,13.9,-26.4,-17.4
2999.6875,-56.8,9.6,-29.9,-13.9
2999.69140625,-51.4,6.4,-30.3,-13.9
2999.6953125,-37.3,5.7,-30.7,-19.7
2999.69921875,-5.3,-14.7,-32.2,-20.5
2999.703125,2.5,-15.8,-33.8,-19.7
2999.70703125,-12.7,8.8,-30.3,-22.9
2999.7109375,-13.9,14.7,-29.9,-21.3
2999.71484375,-30.3,21.7,-31.1,-11.1
2999.71875,-40.8,24.8,-30.3,-2.5
2999.72265625,-35.4,11.1,-30.7,4.1
2999.7265625,-37.7,0.6,-27.9,15.8
2999.73046875,-36.5,2.1,-22.5,14.7
2999.734375,-27.5,6.8,-13.5,5.3
2999.73828125,-18.6,8.4,-12.7,6.8
2999.7421875,-14.7,15.4,-8.8,6.4
2999.74609375,-10.4,14.7,-4.5,8.4
2999.75,-4.5,14.3,3.7,14.7
2999.75390625,0.6,13.1,17.4,20.9
2999.7578125,-3.3,20.5,29.5,22.5
2999.76171875,-5.3,25.2,33.0,24.4
2999.765625,-1.4,15.4,29.1,29.9
2999.76953125,-0.6,6.1,20.5,29.5
2999.7734375,-1.8,-3.3,9.2,23.6
2999.77734375,-1.0,-13.5,1.0,24.4
2999.78125,-8.0,-19.3,-2.1,26.8
2999.78515625,-14.7,-19.3,-4.1,27.2
2999.7890625,-23.2,-20.5,0.2,33.0
2999.79296875,-28.3,-15.8,4.9,29.9
2999.796875,-28.7,-9.6,8.8,20.9
2999.80078125,-26.0,-11.9,10.4,17.8
2999.8046875,-29.5,-11.1,9.6,16.6
2999.80859375,-38.9,-7.6,5.7,17.0
2999.8125,-53.7,-6.1,4.1,20.1
2999.81640625,-58.4,-12.3,3.3,22.9
2999.8203125,-63.9,-13.9,3.3,21.3
2999.82421875,-72.9,-18.9,2.1,21.3
2999.828125,-70.9,-33.0,1.0,21.7
2999.83203125,-82.6,-28.7,-2.5,20.1
2999.8359375,-94.4,-27.2,-3.7,16.6
2999.83984375,-95.1,-39.7,-8.0,17.0
2999.84375,-111.2,-35.0,-12.3,20.9
2999.84765625,-115.8,-41.6,-17.0,27.2
2999.8515625,-118.6,-55.7,-25.2,39.7
2999.85546875,-115.5,-52.6,-27.9,36.5
2999.859375,-112.7,-47.5,-29.9,26.8
2999.86328125,-106.9,-46.7,-34.2,22.9
2999.8671875,-95.9,-44.0,-35.0,17.0
2999.87109375,-87.3,-40.8,-34.2,15.8
2999.875,-81.9,-36.9,-34.6,20.5
2999.87890625,-69.0,-31.8,-33.8,20.1
2999.8828125,-58.4,-31.8,-31.1,17.4
2999.88671875,-52.6,-34.2,-31.8,17.0
2999.890625,-48.3,-31.8,-33.0,12.3
2999.89453125,-43.2,-28.3,-33.0,4.5
2999.8984375,-31.5,-26.0,-33.4,1.0
2999.90234375,-17.0,-19.3,-32.6,-1.8
2999.90625,-9.2,-10.4,-28.3,-3.7
2999.91015625,-5.7,-7.2,-22.1,-3.3
2999.9140625,1.4,-10.7,-20.1,4.9
2999.91796875,-1.4,-5.3,-13.1,0.2
2999.921875,8.4,-1.0,-6.8,-6.4
2999.92578125,20.5,-5.3,-5.3,-3.3
2999.9296875,0.2,20.5,1.0,-1.4
2999.93359375,2.1,24.4,7.6,-1.0
2999.9375,2.5,21.7,11.1,3.7
2999.94140625,-3.3,25.6,14.7,4.9
2999.9453125,1.4,21.3,16.2,0.6
2999.94921875,8.4,12.3,14.7,2.1
2999.953125,9.2,7.6,11.9,5.3
2999.95703125,5.7,12.3,15.8,3.3
2999.9609375,7.2,14.3,18.2,4.1
2999.96484375,4.5,12.3,20.5,12.3
2999.96875,0.2,13.5,26.8,17.4
2999.97265625,-4.5,11.5,29.5,19.7
2999.9765625,-16.2,6.8,28.7,25.6
2999.98046875,-26.0,6.1,26.4,23.2
2999.984375,-26.8,4.1,26.0,15.8
2999.98828125,-30.3,0.2,22.5,16.6
2999.9921875,-43.2,-0.2,18.2,17.0
2999.99609375,-48.3,-2.5,18.2,14.7
3000.0,-45.5,-13.5,11.1,13.9
3000.00390625,-52.6,-20.1,6.4,10.4
3000.0078125,-56.5,-19.3,4.5,3.7
3000.01171875,-51.8,-24.8,1.4,-1.0
3000.015625,-67.8,-11.5,0.6,-2.5
3000.01953125,-70.1,-9.6,-0.2,-3.7
3000.0234375,-67.8,-7.2,-3.7,-7.2
3000.02734375,-67.4,-6.4,-10.4,-9.6
3000.03125,-68.2,-10.0,-14.3,-8.8
3000.03515625,-70.5,-15.0,-15.0,-6.4
3000.0390625,-73.7,-19.7,-14.3,-4.5
3000.04296875,-81.9,-22.9,-10.0,-1.4
3000.046875,-84.6,-27.5,-9.2,3.7
3000.05078125,-76.4,-29.5,-8.4,-3.3
3000.0546875,-71.7,-34.6,-7.6,-5.3
3000.05859375,-73.3,-31.5,-6.4,-5.3
3000.0625,-71.3,-31.5,-6.1,-5.7
3000.06640625,-67.4,-38.5,-6.8,-4.5
3000.0703125,-64.3,-40.8,-8.8,-1.8
3000.07421875,-59.6,-38.9,-14.3,-6.4
3000.078125,-60.8,-39.3,-18.2,-11.1
3000.08203125,-59.6,-35.4,-21.7,-17.0
3000.0859375,-51.8,-31.1,-25.6,-23.2
3000.08984375,-47.9,-29.5,-26.4,-26.0
3000.09375,-43.2,-28.3,-25.6,-26.4
3000.09765625,-42.0,-27.9,-23.2,-25.2
3000.1015625,-43.6,-29.9,-19.7,-19.3
3000.10546875,-44.3,-29.9,-18.2,-22.9
3000.109375,-41.2,-27.5,-21.3,-32.2
3000.11328125,-30.3,-27.5,-29.5,-31.1
3000.1171875,-20.9,-30.3,-32.6,-35.4
3000.12109375,-14.3,-30.3,-36.5,-36.5
3000.125,-12.7,-26.4,-38.1,-35.0
3000.12890625,-13.5,-21.3,-37.3,-35.8
3000.1328125,-15.8,-21.7,-36.5,-35.4
3000.13671875,-16.6,-20.5,-36.5,-33.0
3000.140625,-19.3,-16.6,-32.2,-33.0
3000.14453125,-23.6,-9.2,-28.7,-36.9
3000.1484375,-25.6,-3.7,-26.0,-37.7
3000.15234375,-24.8,2.9,-26.4,-38.9
3000.15625,-33.4,4.1,-27.5,-39.7
3000.16015625,-40.0,1.8,-32.2,-38.5
3000.1640625,-48.6,-0.6,-39.3,-31.5
3000.16796875,-52.2,2.9,-38.5,-37.3
3000.171875,-46.7,5.7,-42.4,-42.8
3000.17578125,-45.5,9.2,-45.1,-42.0
3000.1796875,-40.8,15.4,-48.3,-45.9
3000.18359375,-31.8,12.3,-50.2,-47.1
3000.1875,-26.4,11.9,-49.4,-48.6
3000.19140625,-29.1,17.0,-46.7,-52.2
3000.1953125,-27.2,18.6,-40.8,-57.2
3000.19921875,-24.0,14.7,-35.4,-54.9
3000.203125,-21.3,11.5,-33.4,-49.8
3000.20703125,-17.8,10.0,-30.3,-49.4
3000.2109375,-8.4,7.2,-27.9,-47.5
3000.21484375,-8.8,4.5,-25.6,-38.5
3000.21875,-10.4,2.9,-20.9,-31.1
3000.22265625,-13.1,-1.8,-12.3,-25.6
3000.2265625,-21.3,-4.9,-6.8,-13.9
3000.23046875,-23.2,-6.4,-1.4,-12.7
3000.234375,-20.9,-6.8,5.3,-19.7
3000.23828125,-12.3,-8.0,7.2,-15.8
3000.2421875,-8.0,-4.9,10.7,-14.7
3000.24609375,-5.3,-0.6,13.1,-11.5
3000.25,2.1,-2.1,17.8,-5.7
3000.25390625,8.0,-0.6,22.5,-0.6
3000.2578125,3.3,1.4,27.5,2.1
3000.26171875,4.9,2.9,30.7,4.1
3000.265625,4.5,0.2,31.1,9.2
3000.26953125,4.9,-2.1,29.9,7.6
3000.2734375,2.9,-1.0,26.4,2.5
3000.27734375,3.3,1.0,23.6,2.9
3000.28125,0.6,4.1,21.7,3.7
3000.28515625,0.2,8.4,23.6,3.3
3000.2890625,-0.6,10.7,25.2,7.6
3000.29296875,-1.4,12.3,29.1,2.9
3000.296875,1.4,17.4,29.1,-4.5
3000.30078125,3.7,18.2,28.3,-9.2
3000.3046875,6.8,20.5,27.2,-15.0
3000.30859375,6.8,27.5,24.4,-19.7
3000.3125,6.4,34.2,20.9,-21.3
3000.31640625,14.3,34.2,18.9,-22.9
3000.3203125,22.5,35.8,17.0,-24.0
3000.32421875,22.5,37.3,16.2,-21.7
3000.328125,22.1,35.8,15.4,-20.1
3000.33203125,24.8,31.8,15.4,-19.7
3000.3359375,22.1,28.3,15.4,-18.9
3000.33984375,21.7,24.0,15.8,-18.6
3000.34375,22.1,20.9,13.5,-15.8
3000.34765625,15.0,21.3,11.1,-11.5
3000.3515625,6.8,19.3,6.1,-4.5
3000.35546875,2.1,19.7,6.4,-10.7
3000.359375,-3.7,22.9,6.1,-20.1
3000.36328125,-6.4,22.5,2.5,-21.3
3000.3671875,-6.8,19.7,1.8,-27.5
3000.37109375,-2.9,17.4,-4.5,-30.7
3000.375,-1.4,16.6,-12.7,-30.3
3000.37890625,-2.5,14.3,-20.9,-34.2
3000.3828125,2.9,5.3,-29.1,-37.3
3000.38671875,8.8,-4.1,-38.9,-33.0
3000.390625,4.9,-11.5,-45.5,-31.1
3000.39453125,16.6,-15.8,-51.8,-31.5
3000.3984375,27.2,-21.3,-58.0,-25.2
3000.40234375,30.7,-25.2,-60.0,-18.9
3000.40625,31.1,-28.3,-57.6,-12.7
3000.41015625,26.0,-29.9,-51.8,-4.9
3000.4140625,13.9,-33.0,-44.7,8.4
3000.41796875,6.4,-26.8,-30.7,8.0
3000.421875,11.5,-20.1,-22.5,10.7
3000.42578125,8.4,-13.1,-15.0,22.1
3000.4296875,4.9,-1.8,-2.9,28.3
3000.43359375,10.7,5.7,6.8,33.4
3000.4375,17.0,12.7,20.9,39.3
3000.44140625,12.7,26.8,33.0,40.4
3000.4453125,17.0,36.9,40.8,40.8
3000.44921875,24.0,39.7,45.5,48.6
3000.453125,21.7,42.8,48.6,56.5
3000.45703125,27.9,46.7,52.6,57.6
3000.4609375,38.9,51.4,56.5,59.2
3000.46484375,46.7,53.7,59.2,67.8
3000.46875,50.6,57.2,61.5,76.0
3000.47265625,54.9,58.8,65.8,83.8
3000.4765625,53.3,58.8,67.0,97.1
3000.48046875,50.6,60.8,68.2,97.9
3000.484375,54.9,60.4,69.4,90.8
3000.48828125,64.7,57.2,66.6,89.7
3000.4921875,63.9,58.4,67.0,90.1
3000.49609375,61.9,61.1,69.0,89.3
3000.5,65.4,60.0,74.4,91.6
3000.50390625,65.4,59.6,80.7,90.1
3000.5078125,59.6,63.9,83.4,86.5
3000.51171875,58.4,65.1,85.0,82.2
3000.515625,58.8,61.5,81.5,84.6
3000.51953125,55.7,60.4,77.2,84.2
3000.5234375,58.0,56.5,72.9,81.9
3000.52734375,57.2,52.6,67.0,84.2
3000.53125,56.8,51.0,62.3,87.3
3000.53515625,58.4,48.6,56.1,86.5
3000.5390625,57.2,42.4,51.0,92.8
3000.54296875,57.6,42.0,48.3,85.4
3000.546875,63.1,39.3,40.0,76.8
3000.55078125,70.9,33.8,33.0,70.5
3000.5546875,76.8,31.5,27.2,63.1
3000.55859375,75.6,32.6,17.4,58.8
3000.5625,75.6,29.9,8.8,58.8
3000.56640625,77.6,22.1,4.9,60.8
3000.5703125,83.8,13.9,0.6,60.8
3000.57421875,82.6,8.8,-1.4,60.8
3000.578125,78.7,3.3,-1.4,60.4
3000.58203125,75.6,0.6,-0.2,58.0
3000.5859375,66.2,-2.1,-0.6,55.7
3000.58984375,63.1,-6.8,-0.6,58.4
3000.59375,63.9,-10.0,2.1,58.8
3000.59765625,56.1,-10.7,0.2,61.5
3000.6015625,49.8,-13.5,0.2,66.6
3000.60546875,49.0,-9.2,1.4,60.4
3000.609375,45.9,-6.1,0.6,51.4
3000.61328125,49.0,-7.2,-5.3,53.3
3000.6171875,59.2,-10.0,-6.8,49.4
3000.62109375,61.9,-11.1,-5.7,50.2
3000.625,61.9,-8.4,-6.1,51.8
3000.62890625,63.5,-6.1,0.2,47.1
3000.6328125,70.9,-4.5,9.2,42.0
3000.63671875,76.8,-5.7,17.0,34.6
3000.640625,79.9,-4.9,21.3,24.0
3000.64453125,84.2,-3.7,26.8,14.7
3000.6484375,86.2,2.5,27.2,4.9
3000.65234375,88.5,3.3,25.2,4.1
3000.65625,85.8,4.1,28.7,1.4
3000.66015625,80.7,7.6,27.5,-2.9
3000.6640625,68.2,2.9,25.2,0.6
3000.66796875,62.7,4.5,25.6,-9.6
3000.671875,63.1,8.8,21.3,-18.2
3000.67578125,61.5,9.2,15.4,-14.3
3000.6796875,59.2,11.9,13.9,-16.6
3000.68359375,58.0,10.0,10.7,-13.9
3000.6875,50.2,7.6,6.4,-12.3
3000.69140625,35.8,12.3,5.7,-15.8
3000.6953125,23.6,17.4,3.3,-22.5
3000.69921875,13.1,16.6,2.9,-21.7
3000.703125,5.7,20.1,4.5,-29.9
3000.70703125,-4.5,22.5,3.7,-39.7
3000.7109375,-9.2,26.8,0.2,-45.9
3000.71484375,-20.5,29.1,-5.7,-46.7
3000.71875,-31.5,29.5,-8.4,-48.3
3000.72265625,-41.6,32.6,-7.6,-44.7
3000.7265625,-53.7,32.2,-4.5,-35.8
3000.73046875,-61.1,35.4,1.4,-39.7
3000.734375,-60.8,38.9,3.7,-42.4
3000.73828125,-58.4,35.8,0.6,-37.7
3000.7421875,-61.9,37.3,-1.4,-35.4
3000.74609375,-63.9,38.9,-4.9,-31.8
3000.75,-63.9,32.6,-8.8,-20.9
3000.75390625,-63.9,29.5,-6.4,-16.2
3000.7578125,-65.1,28.3,-7.6,-12.3
3000.76171875,-68.6,24.0,-10.7,-6.8
3000.765625,-71.3,13.5,-12.7,1.8
3000.76953125,-67.4,7.6,-15.4,3.3
3000.7734375,-65.8,1.0,-17.8,0.6
3000.77734375,-63.5,-8.0,-18.2,2.9
3000.78125,-63.1,-12.3,-19.3,7.6
3000.78515625,-63.1,-19.7,-18.9,9.6
3000.7890625,-63.5,-24.8,-18.9,17.8
3000.79296875,-61.5,-24.4,-17.4,15.8
3000.796875,-54.1,-25.6,-15.8,7.2
3000.80078125,-43.2,-30.3,-17.0,6.1
3000.8046875,-38.1,-33.8,-15.4,1.8
3000.80859375,-46.7,-36.5,-15.4,6.1
3000.8125,-52.9,-36.9,-13.1,4.1
3000.81640625,-59.6,-40.0,-11.9,-0.2
3000.8203125,-71.7,-46.3,-11.5,-3.7
3000.82421875,-83.0,-47.9,-9.2,-9.2
3000.828125,-95.9,-49.4,-8.8,-13.5
3000.83203125,-107.3,-52.6,-7.2,-13.9
3000.8359375,-112.3,-51.4,-6.4,-15.0
3000.83984375,-117.4,-52.2,-6.8,-18.9
3000.84375,-123.3,-54.1,-7.2,-24.0
3000.84765625,-124.4,-52.9,-10.4,-28.7
3000.8515625,-129.5,-57.6,-11.5,-30.7
3000.85546875,-125.2,-56.8,-8.0,-44.7
3000.859375,-112.3,-54.1,-8.0,-53.7
3000.86328125,-101.4,-53.7,-8.8,-54.5
3000.8671875,-87.3,-54.5,-4.9,-55.3
3000.87109375,-76.0,-54.1,-0.2,-51.4
3000.875,-76.4,-50.6,1.4,-44.0
3000.87890625,-75.6,-47.1,7.6,-36.1
3000.8828125,-64.7,-45.5,11.9,-33.0
3000.88671875,-52.6,-45.5,10.0,-26.4
3000.890625,-43.2,-46.7,7.2,-17.0
3000.89453125,-32.2,-47.1,6.4,-19.7
3000.8984375,-26.4,-48.3,1.4,-14.3
3000.90234375,-20.1,-49.4,-0.6,-5.7
3000.90625,-18.6,-48.6,-2.1,1.0
3000.91015625,-15.4,-44.7,-2.9,5.3
3000.9140625,-16.2,-42.8,-6.8,18.6
3000.91796875,-16.2,-36.9,-3.7,15.4
3000.921875,-11.1,-29.9,-1.0,6.4
3000.92578125,-8.0,-26.0,-3.7,7.6
3000.9296875,-7.2,-21.3,-5.7,6.1
3000.93359375,-0.6,-19.3,-5.3,2.5
3000.9375,0.6,-17.0,-5.7,1.8
3000.94140625,-3.7,-6.4,-6.4,-5.7
3000.9453125,-6.8,4.5,-1.0,-24.4
3000.94921875,-11.5,6.4,-0.2,-33.4
3000.953125,-18.2,10.7,-0.2,-45.9
3000.95703125,-21.3,17.4,2.9,-63.5
3000.9609375,-24.8,18.6,1.4,-67.0
3000.96484375,-27.9,22.9,1.0,-75.2
3000.96875,-31.8,21.7,-3.3,-77.9
3000.97265625,-34.6,17.4,-8.8,-83.4
3000.9765625,-44.7,10.0,-15.4,-82.2
3000.98046875,-47.5,6.4,-25.2,-91.2
3000.984375,-44.7,2.1,-33.0,-103.0
3000.98828125,-40.0,-6.1,-43.2,-104.1
3000.9921875,-42.4,-8.8,-52.2,-109.2
3000.99609375,-43.6,-13.9,-60.8,-110.8
3001.0,-43.2,-21.7,-65.1,-112.7
3001.00390625,-44.7,-29.1,-70.5,-114.3
3001.0078125,-46.7,-29.1,-74.4,-117.8
3001.01171875,-48.3,-32.6,-80.3,-117.4
